state,district,latitude,longitude,year,epi_week,disease_type,cases,deaths,weekly_precipitation,weekly_mean_temperature,LAI,clean_state,clean_dist,centroid_lat,centroid_lon,zonal_mean_pop_density,total_population,area_sq_km,population_density,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
Karnataka,Bidar,18.083333,77.333333,2015,29th week,Acute Diarrhoeal Disease,20,,0.04009313086,309.165,3.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2015,31st week,Cholera,15,,0.1431191621,,,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2015,44th week,Acute Diarrhoeal Disease,12,,0.004023363363,308.2966666,9.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2015,53rd week,Chikungunya,15,,0.0001210373101,308.072,4.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2016,25th week,Cholera,26,,0.06141703074,314.2,2.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2016,28th week,Cholera,22,,1.193017326,302.96,4.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2016,31st week,Cholera,13,,1.083564583,300.28000000000003,5.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2016,40th week,Acute Diarrhoeal Disease,31,,0.1962460209,304.38,14.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2016,41st week,Acute Diarrhoeal Disease,13,,0.1958957942,301.84000000000003,14.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2017,35th week,Acute Diarrhoeal Disease,17,,1.507768512,,14.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2017,35th week,Acute Gastroenteritis,49,,1.150282197,303.04,14.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2017,41st week,Acute Diarrhoeal Disease,24,,0.5694589281,306.32,11.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2017,42nd week,Acute Diarrhoeal Disease,22,,0.6472564917,302.48,,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2018,18th week,Acute Diarrhoeal Disease,22,,0.0003511772483,321.3166666,3.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2018,4th week,Acute Diarrhoeal Disease,23,,4.64e-05,307.2933334,6.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2019,40th week,Chikungunya,44,,0.1599483745,297.485,15.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bidar,18.083333,77.333333,2021,7th week,Chikungunya,30,,0.02307911892,308.84000000000003,4.0,KARNATAKA,BIDAR,17.95022208409296,77.22350402305375,312.0577963968769,1703300.0,5503.2737,309.5066850845525,,
Karnataka,Bijapur,16.8269911,75.7175387,2009,25th week,Acute Diarrhoeal Disease,143,0.0,0.6449550351,313.255,,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2009,26th week,Acute Diarrhoeal Disease,40,0.0,0.1748974074,306.436,4.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2009,26th week,Acute Diarrhoeal Disease,200,0.0,0.6449550351,313.255,,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2009,28th week,Acute Diarrhoeal Disease,74,0.0,0.1513143212,311.6,2.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2009,45th week,Acute Diarrhoeal Disease,68,0.0,0.04680001434,305.72,,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2009,46th week,Acute Diarrhoeal Disease,158,0.0,0.04680001434,305.72,,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2009,48th week,Acute Diarrhoeal Disease,77,0.0,0.5570485349,305.635,6.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2010,10th week,Acute Diarrhoeal Disease,26,,0.003015112499,315.92,4.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2010,13th week,Malaria,192,,1.46e-05,318.4766666,4.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2010,19th week,Acute Diarrhoeal Disease,10,,0.1412039097,317.1466666,4.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2010,31st week,Malaria,44,,0.4555576312,303.13,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2011,25th week,Acute Diarrhoeal Disease,20,,0.1059465824,304.2,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2011,25th week,Acute Diarrhoeal Disease,20,0.0,0.1059465824,304.2,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2011,26th week,Acute Diarrhoeal Disease,31,0.0,0.1059465824,304.2,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2011,27th week,Chikungunya,27,0.0,0.5030010184,,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2011,39th week,Dengue,12,1.0,0.1358767485,305.54,7.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2011,44th week,Acute Diarrhoeal Disease,29,0.0,0.04022930555,308.152,6.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2012,24th week,Dengue,15,,0.2985260395,311.12,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2012,28th week,Cholera,32,,0.2115485399,309.66,2.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2012,31st week,Acute Diarrhoeal Disease,21,,0.1281195903,305.2333334,2.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2012,34th week,Cholera,85,,0.1231085031,307.1,,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2013,26th week,Acute Diarrhoeal Disease,13,,0.4375792352,310.32,2.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2013,29th week,Acute Diarrhoeal Disease,10,,0.5386506808,291.87,1.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2014,16th week,Chikungunya,10,,0.112154878,319.716,4.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2014,25th week,Dengue,17,,0.1320276313,309.096,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2015,22nd week,Acute Diarrhoeal Disease,55,,0.002501309021,314.8233334,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2015,51st week,Dengue,23,,0.03819964696,305.94333340000003,9.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2016,22nd week,Cholera,86,,0.0849281048,311.212,4.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2017,31st week,Chikungunya,18,,0.06490278469,303.74,3.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2018,16th week,Chikungunya,26,,0.07325325127,316.29200000000003,4.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2018,17th week,Chikungunya,49,,0.0009461102516,318.2966666,4.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2018,25th week,Chikungunya,15,,0.2205118565,308.94,2.0,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Bijapur,16.8269911,75.7175387,2018,32nd week,Chikungunya,18,,0.1090592869,305.81,,KARNATAKA,BIJAPUR,16.791531468068804,75.95336793951952,218.43692151342933,2177331.0,10533.129599999998,206.71263742924043,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2011,22nd week,Acute Diarrhoeal Disease,14,0.0,1.395057564,304.3933334,9.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2011,22nd week,Acute Diarrhoeal Disease,14,0.0,1.395057564,304.3933334,9.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2011,22nd week,Acute Diarrhoeal Disease,14,0.0,1.395057564,304.3933334,9.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2012,14th week,Acute Diarrhoeal Disease,15,1.0,0.01786651145,312.4133334,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2012,14th week,Acute Diarrhoeal Disease,15,1.0,0.01786651145,312.4133334,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2012,14th week,Acute Diarrhoeal Disease,15,1.0,0.01786651145,312.4133334,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2012,34th week,Acute Diarrhoeal Disease,24,,0.2089304114,304.40000000000003,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2012,34th week,Acute Diarrhoeal Disease,24,,0.2089304114,304.40000000000003,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2012,34th week,Acute Diarrhoeal Disease,24,,0.2089304114,304.40000000000003,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,12th week,Dengue,23,,0.06279117713,314.216,6.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,12th week,Dengue,23,,0.06279117713,314.216,6.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,12th week,Dengue,23,,0.06279117713,314.216,6.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,16th week,Acute Diarrhoeal Disease,11,,0.1979780445,314.1966666,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,16th week,Acute Diarrhoeal Disease,11,,0.1979780445,314.1966666,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,16th week,Acute Diarrhoeal Disease,11,,0.1979780445,314.1966666,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,16th week,Acute Diarrhoeal Disease,10,1.0,0.02890845285,311.116,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,16th week,Acute Diarrhoeal Disease,10,1.0,0.02890845285,311.116,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,16th week,Acute Diarrhoeal Disease,10,1.0,0.02890845285,311.116,7.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,20th week,Acute Diarrhoeal Disease,17,,0.2898699386,306.495,8.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,20th week,Acute Diarrhoeal Disease,17,,0.2898699386,306.495,8.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,20th week,Acute Diarrhoeal Disease,17,,0.2898699386,306.495,8.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,20th week,Acute Diarrhoeal Disease,17,,0.07296481553,308.665,6.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,20th week,Acute Diarrhoeal Disease,17,,0.07296481553,308.665,6.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,20th week,Acute Diarrhoeal Disease,17,,0.07296481553,308.665,6.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,29th week,Dengue,30,,0.7409027245,299.02,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,29th week,Dengue,30,,0.7409027245,299.02,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,29th week,Dengue,30,,0.7409027245,299.02,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,45th week,Dengue,16,,0.2746687737,302.5,22.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,45th week,Dengue,16,,0.2746687737,302.5,22.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2013,45th week,Dengue,16,,0.2746687737,302.5,22.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2014,23rd week,Chikungunya,28,,0.2795103905,304.72400000000005,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2014,23rd week,Chikungunya,28,,0.2795103905,304.72400000000005,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2014,23rd week,Chikungunya,28,,0.2795103905,304.72400000000005,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2015,39th week,Chikungunya,21,,0.1675545916,307.63,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2015,39th week,Chikungunya,21,,0.1675545916,307.63,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2015,39th week,Chikungunya,21,,0.1675545916,307.63,,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2016,11th week,Acute Diarrhoeal Disease,49,,0.1149614227,310.66,8.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2016,11th week,Acute Diarrhoeal Disease,49,,0.1149614227,310.66,8.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,3621441.0,10623.344853286304,340.8946099381982,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2016,11th week,Acute Diarrhoeal Disease,49,,0.1149614227,310.66,8.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,4645583.0,8273.397311989746,561.5085103271489,,
Karnataka,Chamarajanagar,11.9346006,76.9328209,2017,5th week,Chikungunya,46,,0.3232436796,306.6066666,17.0,KARNATAKA,CHAMRAJNAGAR,11.94868298627234,77.0903586437569,186.3500248315311,1020791.0,5737.110500000001,177.92772162920687,,
